player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,name,date_of_birth,country_of_citizenship,position,height_in_cm,contract_expiration_date,highest_market_value_in_eur,age_at_transfer,is_owner_mogul,from_club_uefa_coeff,plays_left_foot,plays_right_foot,season_yellow_cards,season_red_cards,season_goals,season_assists,season_minutes_played
420002,2022-01-31,21/22,39,873,1.FSV Mainz 05,Crystal Palace,11000000,5000000.0,Jean-Philippe Mateta,6/28/1997 0:00,France,Attack,192.0,6/30/2026 0:00,22000000,24,0,30.942,0.0,1.0,0,0,2,1,365
576024,2022-01-31,21/22,209,281,River Plate,Man City,21400000,20000000.0,Julián Alvarez,1/31/2000 0:00,Argentina,Attack,170.0,6/30/2030 0:00,90000000,22,1,,0.0,1.0,0,0,0,0,0
586986,2022-01-31,21/22,22,873,Derby,Crystal Palace,1180000,,Luke Plange,11/4/2002 0:00,England,Attack,188.0,12/31/2024 0:00,1200000,19,0,,0.0,1.0,0,0,0,0,11
339314,2022-01-30,21/22,3948,1237,Union SG,Brighton,7000000,5000000.0,Deniz Undav,7/19/1996 0:00,Germany,Attack,179.0,6/30/2027 0:00,28000000,25,0,,1.0,1.0,2,0,16,10,2027
480692,2022-01-30,21/22,720,31,FC Porto,Liverpool,52000000,40000000.0,Luis Díaz,1/13/1997 0:00,Colombia,Attack,180.0,6/30/2027 0:00,80000000,25,1,185.0,0.0,1.0,3,0,16,5,2076
520624,2022-01-30,21/22,1041,762,Olympique Lyon,Newcastle,42100000,30000000.0,Bruno Guimarães,11/16/1997 0:00,Brazil,Midfield,182.0,6/30/2028 0:00,85000000,24,1,132.5,0.0,1.0,2,0,0,6,1872
695454,2022-01-17,21/22,1465,543,Estoril Praia,Wolves,3500000,1000000.0,Chiquinho,2/5/2000 0:00,Portugal,Attack,179.0,6/30/2025 0:00,3000000,21,0,20.542,0.0,1.0,5,0,3,3,930
108725,2022-01-13,21/22,1132,762,Burnley,Newcastle,30000000,6000000.0,Chris Wood,12/7/1991 0:00,New Zealand,Attack,191.0,6/30/2025 0:00,18000000,30,1,36.52,0.0,1.0,1,0,3,0,1424
126664,2022-01-13,21/22,29,405,Everton,Aston Villa,30000000,30000000.0,Lucas Digne,7/20/1993 0:00,France,Defender,178.0,6/30/2026 0:00,35000000,28,1,36.52,1.0,0.0,4,0,0,0,1170
95810,2022-01-07,21/22,13,762,Atlético Madrid,Newcastle,14000000,18000000.0,Kieran Trippier,9/19/1990 0:00,England,Defender,173.0,6/30/2026 0:00,35000000,31,1,235.0,0.0,1.0,1,0,0,0,1199
262489,2022-01-05,21/22,504,543,Grasshoppers,Wolves,600000,1300000.0,Hayao Kawabe,9/8/1995 0:00,Japan,Midfield,178.0,,5000000,26,0,12.35,0.0,1.0,0,0,0,0,0
554284,2022-01-05,21/22,324,1237,Pogon Szczecin,Brighton,11000000,10000000.0,Kacper Kozlowski,10/16/2003 0:00,Poland,Midfield,182.0,6/30/2027 0:00,10000000,18,0,,0.0,1.0,0,0,0,0,0
424015,2022-01-04,21/22,124,29,Rangers,Everton,14000000,3000000.0,Nathan Patterson,10/16/2001 0:00,Scotland,Defender,189.0,6/30/2027 0:00,16000000,20,1,51.25,0.0,1.0,1,0,0,1,436
404842,2022-01-01,21/22,338,29,Dynamo Kyiv,Everton,23500000,17000000.0,Vitaliy Mykolenko,5/29/1999 0:00,Ukraine,Defender,180.0,6/30/2026 0:00,28000000,22,1,105.0,1.0,0.0,2,0,0,3,1818
214666,2021-08-31,21/22,2288,1132,Swansea,Burnley,2900000,4500000.0,Connor Roberts,9/23/1995 0:00,Wales,Defender,175.0,6/30/2025 0:00,8000000,25,0,36.52,0.0,1.0,0,0,0,0,0
284857,2021-08-31,21/22,3709,1237,Getafe,Brighton,18000000,20000000.0,Marc Cucurella,7/22/1998 0:00,Spain,Defender,173.0,6/30/2028 0:00,55000000,23,0,40.227,1.0,0.0,9,0,3,2,3415
293200,2021-08-31,21/22,2410,379,CSKA Moscow,West Ham,30000000,30000000.0,Nikola Vlašić,10/4/1997 0:00,Croatia,Midfield,179.0,6/30/2027 0:00,30000000,23,1,64.5,0.0,1.0,4,0,12,6,2992
331560,2021-08-31,21/22,1025,11,Bologna,Arsenal,18600000,20000000.0,Takehiro Tomiyasu,11/5/1998 0:00,Japan,Defender,188.0,6/30/2026 0:00,35000000,22,1,,0.0,1.0,4,0,2,0,2929
344152,2021-08-31,21/22,371,873,Celtic,Crystal Palace,16300000,17000000.0,Odsonne Edouard,1/16/1998 0:00,France,Attack,187.0,6/30/2025 0:00,20000000,23,0,76.0,0.0,1.0,2,0,21,6,3062
476344,2021-08-31,21/22,131,148,Barcelona,Tottenham,25000000,25000000.0,Emerson Royal,1/14/1999 0:00,Brazil,Defender,183.0,6/30/2028 0:00,30000000,22,1,286.0,0.0,1.0,9,1,2,4,3181
776798,2021-08-31,21/22,62,1237,Slavia Prague,Brighton,8000000,11000000.0,Abdallah Sima,6/17/2001 0:00,Senegal,Attack,188.0,6/30/2025 0:00,11000000,20,0,53.5,0.0,1.0,0,0,0,0,0
234781,2021-08-29,21/22,1041,1132,Olympique Lyon,Burnley,15000000,12000000.0,Maxwel Cornet,9/27/1996 0:00,Cote d'Ivoire,Attack,179.0,6/30/2025 0:00,18000000,24,0,132.5,1.0,0.0,6,0,3,5,2726
157509,2021-08-28,21/22,631,379,Chelsea,West Ham,35000000,32000000.0,Kurt Zouma,10/27/1994 0:00,France,Defender,190.0,6/30/2025 0:00,35000000,26,1,242.0,0.0,1.0,3,0,5,0,3009
207014,2021-08-28,21/22,1010,873,Watford,Crystal Palace,7000000,7000000.0,Will Hughes,4/17/1995 0:00,England,Midfield,185.0,6/30/2025 0:00,18000000,26,0,,1.0,0.0,0,0,0,0,0
568693,2021-08-27,21/22,347,148,FC Metz,Tottenham,16900000,10000000.0,Pape Matar Sarr,9/14/2002 0:00,Senegal,Midfield,184.0,6/30/2030 0:00,45000000,18,1,,0.0,1.0,5,0,3,0,1593
316264,2021-08-20,21/22,418,11,Real Madrid,Arsenal,35000000,40000000.0,Martin Ødegaard,12/17/1998 0:00,Norway,Midfield,178.0,6/30/2028 0:00,110000000,22,1,378.0,1.0,0.0,0,0,2,2,1657
427568,2021-08-20,21/22,350,11,Sheff Utd,Arsenal,28000000,12000000.0,Aaron Ramsdale,5/14/1998 0:00,England,Goalkeeper,190.0,6/30/2028 0:00,40000000,23,1,,0.0,1.0,1,0,0,0,3780
164770,2021-08-14,21/22,418,985,Real Madrid,Man Utd,40000000,70000000.0,Raphaël Varane,4/25/1993 0:00,France,Defender,191.0,6/30/2026 0:00,80000000,28,1,378.0,0.0,1.0,4,0,2,0,3661
99331,2021-08-13,21/22,180,1003,Southampton,Leicester,17600000,18000000.0,Jannik Vestergaard,8/3/1992 0:00,Denmark,Defender,199.0,6/30/2027 0:00,20000000,29,0,36.52,1.0,1.0,4,1,3,0,2742
340329,2021-08-13,21/22,11,762,Arsenal,Newcastle,29400000,16000000.0,Joe Willock,8/20/1999 0:00,England,Midfield,186.0,6/30/2027 0:00,38000000,21,1,172.0,0.0,1.0,2,0,11,3,1632
96341,2021-08-12,21/22,46,631,Inter,Chelsea,113000000,100000000.0,Romelu Lukaku,5/13/1993 0:00,Belgium,Attack,191.0,6/30/2027 0:00,100000000,28,1,118.0,1.0,0.0,7,0,35,11,4010
451677,2021-08-12,21/22,1091,1123,PAOK Salonika,Norwich,11000000,12000000.0,Christos Tzolis,1/30/2002 0:00,Greece,Attack,179.0,6/30/2028 0:00,18000000,19,0,54.5,0.0,1.0,3,0,16,9,2611
250426,2021-08-10,21/22,164,180,Blackburn,Southampton,17700000,18000000.0,Adam Armstrong,2/10/1997 0:00,England,Attack,173.0,6/30/2027 0:00,18000000,24,0,,0.0,1.0,0,0,0,0,0
388165,2021-08-10,21/22,1158,1148,FC Lorient,Brentford,10000000,10000000.0,Yoane Wissa,9/3/1996 0:00,DR Congo,Attack,176.0,6/30/2026 0:00,28000000,24,0,,0.0,1.0,2,0,10,5,2685
504849,2021-08-10,21/22,9598,1237,Kawasaki Front.,Brighton,3000000,1800000.0,Kaoru Mitoma,5/20/1997 0:00,Japan,Attack,178.0,6/30/2027 0:00,50000000,24,0,,0.0,1.0,0,0,0,0,0
203460,2021-08-05,21/22,405,281,Aston Villa,Man City,117500000,65000000.0,Jack Grealish,9/10/1995 0:00,England,Attack,180.0,6/30/2027 0:00,100000000,25,1,,0.0,1.0,5,0,6,12,2185
134294,2021-08-04,21/22,180,405,Southampton,Aston Villa,29400000,22000000.0,Danny Ings,7/23/1992 0:00,England,Attack,177.0,6/30/2025 0:00,22000000,29,1,36.52,0.0,1.0,1,0,13,4,2443
387626,2021-08-04,21/22,15,405,B. Leverkusen,Aston Villa,32000000,35000000.0,Leon Bailey,8/9/1997 0:00,Jamaica,Attack,178.0,6/30/2027 0:00,45000000,24,1,129.0,1.0,0.0,7,0,13,11,2778
418561,2021-07-31,21/22,76,399,Vålerenga,Leeds,2400000,2000000.0,Kristoffer Klaesson,11/27/2000 0:00,Norway,Goalkeeper,189.0,6/30/2025 0:00,2000000,20,0,9.115,1.0,0.0,0,0,0,0,0
335721,2021-07-30,21/22,1237,11,Brighton,Arsenal,58500000,28000000.0,Ben White,10/8/1997 0:00,England,Defender,186.0,6/30/2028 0:00,55000000,23,1,,0.0,1.0,0,0,0,0,0
260827,2021-07-28,21/22,1041,873,Olympique Lyon,Crystal Palace,17500000,22000000.0,Joachim Andersen,5/31/1996 0:00,Denmark,Defender,192.0,6/30/2029 0:00,35000000,25,0,132.5,0.0,1.0,4,0,2,0,1893
537382,2021-07-26,21/22,368,148,Sevilla FC,Tottenham,25000000,30000000.0,Bryan Gil,2/11/2001 0:00,Spain,Attack,175.0,6/30/2025 0:00,30000000,20,1,196.0,1.0,0.0,4,0,2,1,810
401173,2021-07-23,21/22,16,985,Bor. Dortmund,Man Utd,85000000,100000000.0,Jadon Sancho,3/25/2000 0:00,England,Attack,180.0,6/30/2025 0:00,130000000,21,1,196.0,0.0,1.0,2,0,20,20,3277
328658,2021-07-21,21/22,371,1148,Celtic,Brentford,15700000,7000000.0,Kristoffer Ajer,4/17/1998 0:00,Norway,Defender,198.0,6/30/2028 0:00,18000000,23,0,76.0,0.0,1.0,5,0,3,2,3648
421637,2021-07-20,21/22,865,1148,FC Midtjylland,Brentford,10000000,6000000.0,Frank Onyeka,1/1/1998 0:00,Nigeria,Midfield,183.0,6/30/2025 0:00,10000000,23,0,30.5,0.0,1.0,9,0,3,0,1911
381967,2021-07-19,21/22,58,11,RSC Anderlecht,Arsenal,17500000,12000000.0,Albert Sambi Lokonga,10/22/1999 0:00,Belgium,Midfield,183.0,6/30/2025 0:00,16000000,21,1,64.5,0.0,1.0,4,0,0,3,1994
392757,2021-07-18,21/22,631,873,Chelsea,Crystal Palace,23340000,10000000.0,Marc Guéhi,7/13/2000 0:00,England,Defender,182.0,6/30/2026 0:00,45000000,21,0,242.0,0.0,1.0,0,0,0,0,0
249994,2021-07-15,21/22,683,543,Olympiacos,Wolves,8000000,7500000.0,José Sá,1/17/1993 0:00,Portugal,Goalkeeper,192.0,6/30/2027 0:00,18000000,28,0,100.0,0.0,1.0,3,0,0,0,3630
377393,2021-07-13,21/22,417,1123,OGC Nice,Norwich,3900000,7000000.0,Pierre Lees-Melou,5/25/1993 0:00,France,Midfield,185.0,6/30/2027 0:00,10000000,28,0,23.349,0.0,1.0,5,0,5,6,2253
535955,2021-07-10,21/22,294,11,Benfica,Arsenal,8000000,7000000.0,Nuno Tavares,1/26/2000 0:00,Portugal,Defender,183.0,6/30/2025 0:00,18000000,21,1,171.0,1.0,0.0,2,0,1,4,1286
578391,2021-07-09,21/22,1420,543,Angers SCO,Wolves,11100000,18000000.0,Rayan Aït-Nouri,6/6/2001 0:00,Algeria,Defender,180.0,6/30/2026 0:00,35000000,20,0,,1.0,0.0,3,0,0,3,1286
566723,2021-07-08,21/22,1032,873,Reading,Crystal Palace,9300000,15000000.0,Michael Olise,12/12/2001 0:00,France,Attack,184.0,6/30/2029 0:00,65000000,19,0,,1.0,0.0,0,0,0,0,0
318523,2021-07-02,21/22,3911,180,Stade Brestois,Southampton,12000000,8000000.0,Romain Perraud,9/22/1997 0:00,France,Defender,173.0,6/30/2029 0:00,12000000,23,0,,1.0,0.0,1,0,0,1,1669
344605,2021-07-02,21/22,1082,1003,LOSC Lille,Leicester,20000000,28000000.0,Boubakary Soumaré,2/27/1999 0:00,France,Midfield,188.0,6/30/2026 0:00,28000000,22,0,41.0,0.0,1.0,2,1,0,0,1743
417346,2021-07-02,21/22,281,399,Man City,Leeds,12800000,15000000.0,Jack Harrison,11/20/1996 0:00,England,Attack,175.0,6/30/2025 0:00,28000000,24,0,220.0,1.0,0.0,0,0,0,0,0
121477,2021-07-01,21/22,1010,379,Watford,West Ham,2300000,3000000.0,Craig Dawson,5/6/1990 0:00,England,Defender,188.0,6/30/2025 0:00,8000000,31,1,,0.0,1.0,6,0,2,0,2449
291739,2021-07-01,21/22,86,1123,Werder Bremen,Norwich,11000000,9000000.0,Milot Rashica,6/28/1996 0:00,Kosovo,Attack,178.0,6/30/2027 0:00,35000000,25,0,,0.0,1.0,2,0,11,8,2621
295630,2021-07-01,21/22,1091,1123,PAOK Salonika,Norwich,7500000,7000000.0,Dimitrios Giannoulis,10/17/1995 0:00,Greece,Defender,178.0,6/30/2028 0:00,7000000,25,0,54.5,1.0,0.0,6,1,1,5,3124
321247,2021-07-01,21/22,1123,405,Norwich,Aston Villa,38400000,35000000.0,Emiliano Buendía,12/25/1996 0:00,Argentina,Midfield,172.0,6/30/2026 0:00,35000000,24,1,,0.0,1.0,6,1,1,8,2650
357119,2021-07-01,21/22,23826,31,RB Leipzig,Liverpool,40000000,35000000.0,Ibrahima Konaté,5/25/1999 0:00,France,Defender,194.0,6/30/2026 0:00,45000000,22,1,83.0,0.0,1.0,3,0,0,0,771
365172,2021-07-01,21/22,409,1003,RB Salzburg,Leicester,30000000,22000000.0,Patson Daka,10/9/1998 0:00,Zambia,Attack,183.0,6/30/2026 0:00,22000000,22,0,106.5,0.0,1.0,0,0,0,0,0
469050,2021-07-01,21/22,512,1132,Stoke City,Burnley,14000000,8000000.0,Nathan Collins,4/30/2001 0:00,Ireland,Defender,193.0,6/30/2029 0:00,25000000,20,0,,0.0,1.0,0,0,0,0,0
716276,2021-07-01,21/22,8172,543,Atl. Nacional,Wolves,5200000,1700000.0,Yerson Mosquera,5/2/2001 0:00,Colombia,Defender,188.0,6/30/2026 0:00,6000000,20,0,20.542,0.0,1.0,0,0,0,0,0
257097,2021-02-01,20/21,466,31,Preston,Liverpool,1850000,2400000.0,Ben Davies,8/11/1995 0:00,England,Defender,185.0,5/31/2025 0:00,3500000,25,1,,1.0,0.0,0,0,0,0,0
687626,2021-02-01,20/21,19309,1237,Independiente,Brighton,28200000,5000000.0,Moisés Caicedo,11/2/2001 0:00,Ecuador,Midfield,178.0,6/30/2031 0:00,90000000,19,0,,0.0,1.0,0,0,0,0,0
290532,2021-01-29,20/21,1148,379,Brentford,West Ham,23100000,22000000.0,Saïd Benrahma,8/10/1995 0:00,Algeria,Attack,172.0,6/30/2027 0:00,25000000,25,1,,0.0,1.0,0,0,0,3,791
174094,2021-01-26,20/21,244,405,Marseille,Aston Villa,15800000,20000000.0,Morgan Sanson,8/18/1994 0:00,France,Midfield,180.0,6/30/2027 0:00,28000000,26,1,72.0,0.0,1.0,3,0,2,3,1234
536835,2021-01-02,20/21,800,985,Atalanta BC,Man Utd,21300000,15000000.0,Amad Diallo,7/11/2002 0:00,Cote d'Ivoire,Attack,173.0,6/30/2025 0:00,22000000,18,1,50.5,1.0,0.0,1,0,0,0,35
542690,2021-01-01,20/21,1177,379,Silkeborg IF,West Ham,1600000,400000.0,Frederik Alves,11/8/1999 0:00,Denmark,Defender,195.0,6/30/2026 0:00,2500000,21,1,,0.0,1.0,0,0,0,0,0
128899,2020-10-16,20/21,512,873,Stoke City,Crystal Palace,1100000,3500000.0,Jack Butland,3/10/1993 0:00,England,Goalkeeper,196.0,5/31/2027 0:00,22000000,27,0,35.37,0.0,1.0,0,0,0,0,0
297212,2020-10-16,20/21,2288,148,Swansea,Tottenham,12100000,7000000.0,Joe Rodon,10/22/1997 0:00,Wales,Defender,193.0,6/30/2028 0:00,10000000,23,1,35.37,0.0,1.0,0,0,0,0,0
230784,2020-10-05,20/21,13,11,Atlético Madrid,Arsenal,50000000,40000000.0,Thomas Partey,6/13/1993 0:00,Ghana,Midfield,185.0,6/30/2025 0:00,50000000,27,1,246.0,0.0,1.0,16,0,4,1,3572
343475,2020-10-05,20/21,1123,29,Norwich,Everton,27500000,16000000.0,Ben Godfrey,1/15/1998 0:00,England,Defender,184.0,6/30/2029 0:00,25000000,22,1,,0.0,1.0,3,1,0,0,2886
676318,2020-10-05,20/21,861,985,Peñarol,Man Utd,8650000,1800000.0,Facundo Pellistri,12/20/2001 0:00,Uruguay,Attack,175.0,6/30/2028 0:00,10000000,18,1,,0.0,1.0,0,0,0,0,0
384461,2020-10-04,20/21,238,1237,Lech Poznan,Brighton,11000000,3000000.0,Jakub Moder,4/7/1999 0:00,Poland,Midfield,191.0,6/30/2025 0:00,12000000,21,0,13.0,0.0,1.0,0,0,0,0,0
157672,2020-10-02,20/21,62,379,Slavia Prague,West Ham,6000000,2000000.0,Vladimír Coufal,8/22/1992 0:00,Czech Republic,Defender,174.0,6/30/2025 0:00,12000000,28,1,43.5,0.0,1.0,0,0,0,0,0
475411,2020-10-02,20/21,618,1003,Saint-Étienne,Leicester,35000000,10000000.0,Wesley Fofana,12/17/2000 0:00,France,Defender,186.0,6/30/2029 0:00,65000000,19,0,28.5,0.0,1.0,5,0,1,0,1395
345468,2020-10-01,20/21,527,1237,Lausanne-Sport,Brighton,4000000,1500000.0,Andi Zeqiri,6/22/1999 0:00,Switzerland,Attack,185.0,6/30/2025 0:00,4500000,21,0,,1.0,0.0,0,0,0,0,0
258004,2020-09-29,20/21,294,281,Benfica,Man City,71600000,35000000.0,Rúben Dias,5/14/1997 0:00,Portugal,Defender,187.0,6/30/2027 0:00,80000000,23,1,172.0,0.0,1.0,8,0,3,3,3960
231572,2020-09-23,20/21,131,543,Barcelona,Wolves,32000000,40000000.0,Nélson Semedo,11/16/1993 0:00,Portugal,Defender,177.0,6/30/2025 0:00,40000000,26,0,301.0,0.0,1.0,5,0,1,6,2814
205657,2020-09-21,20/21,2969,11,Dijon,Arsenal,2000000,1200000.0,Rúnar Alex Rúnarsson,2/18/1995 0:00,Iceland,Goalkeeper,186.0,6/30/2027 0:00,4500000,25,1,,0.0,1.0,0,0,0,0,900
131996,2020-09-19,20/21,1041,405,Olympique Lyon,Aston Villa,18400000,9500000.0,Bertrand Traoré,9/6/1995 0:00,Burkina Faso,Attack,181.0,6/30/2026 0:00,20000000,25,1,128.5,1.0,0.0,6,0,2,3,1480
282429,2020-09-19,20/21,418,148,Real Madrid,Tottenham,30000000,25000000.0,Sergio Reguilón,12/16/1996 0:00,Spain,Defender,178.0,6/30/2025 0:00,28000000,23,1,372.0,1.0,0.0,9,0,2,4,2695
340950,2020-09-19,20/21,543,31,Wolves,Liverpool,44700000,28000000.0,Diogo Jota,12/4/1996 0:00,Portugal,Attack,178.0,6/30/2027 0:00,60000000,23,1,35.37,0.0,1.0,6,0,15,4,2858
60444,2020-09-18,20/21,27,31,Bayern Munich,Liverpool,22000000,48000000.0,Thiago Alcântara,4/11/1991 0:00,Spain,Midfield,174.0,,70000000,29,1,324.0,0.0,1.0,10,0,3,2,2647
111873,2020-09-16,20/21,11,405,Arsenal,Aston Villa,17400000,8000000.0,Emiliano Martínez,9/2/1992 0:00,Argentina,Goalkeeper,195.0,6/30/2029 0:00,35000000,28,1,191.0,0.0,1.0,2,0,0,0,1760
576314,2020-09-10,20/21,132,1237,NAC Breda,Brighton,2000000,1800000.0,Jan Paul van Hecke,6/8/2000 0:00,Netherlands,Defender,189.0,6/30/2027 0:00,22000000,20,0,,0.0,1.0,0,0,0,0,0
324358,2020-09-09,20/21,1148,405,Brentford,Aston Villa,34000000,12000000.0,Ollie Watkins,12/30/1995 0:00,England,Attack,180.0,6/30/2028 0:00,65000000,24,1,,0.0,1.0,0,0,0,0,0
341317,2020-09-09,20/21,984,350,West Brom,Sheff Utd,6500000,4800000.0,Oliver Burke,4/7/1997 0:00,Scotland,Attack,188.0,6/30/2025 0:00,12000000,23,0,,0.0,1.0,2,0,1,2,1439
127187,2020-09-08,20/21,1010,29,Watford,Everton,22000000,20000000.0,Abdoulaye Doucouré,1/1/1993 0:00,Mali,Midfield,183.0,6/30/2025 0:00,25000000,27,1,,0.0,1.0,9,0,4,2,3167
346018,2020-09-08,20/21,1123,762,Norwich,Newcastle,16500000,11000000.0,Jamal Lewis,1/25/1998 0:00,Northern Ireland,Defender,178.0,6/30/2025 0:00,17000000,22,1,,1.0,0.0,4,0,1,0,2723
490224,2020-09-08,20/21,10217,350,Sarpsborg 08,Sheff Utd,2000000,100000.0,Ismaila Coulibaly,12/25/2000 0:00,Mali,Midfield,183.0,,3000000,19,0,8.05,0.0,1.0,0,0,0,0,0
123682,2020-09-07,20/21,989,762,Bournemouth,Newcastle,22250000,20000000.0,Callum Wilson,2/27/1992 0:00,England,Attack,180.0,6/30/2025 0:00,30000000,28,1,,0.0,1.0,9,0,9,3,2936
258885,2020-09-07,20/21,22,350,Derby,Sheff Utd,3850000,1600000.0,Max Lowe,5/11/1997 0:00,England,Defender,175.0,,3500000,23,0,,1.0,0.0,0,0,0,0,0
465717,2020-09-07,20/21,22,350,Derby,Sheff Utd,3850000,6300000.0,Jayden Bogle,7/27/2000 0:00,England,Defender,178.0,6/30/2028 0:00,7000000,20,0,,0.0,1.0,0,0,0,0,0
505653,2020-09-05,20/21,720,543,FC Porto,Wolves,40000000,12000000.0,Fábio Silva,7/19/2002 0:00,Portugal,Attack,185.0,6/30/2025 0:00,25000000,18,0,185.0,0.0,1.0,0,0,1,1,318
309400,2020-09-04,20/21,15,631,B. Leverkusen,Chelsea,80000000,81000000.0,Kai Havertz,6/11/1999 0:00,Germany,Attack,193.0,6/30/2028 0:00,90000000,21,1,131.0,1.0,0.0,3,0,17,9,3617
262226,2020-09-03,20/21,800,1003,Atalanta BC,Leicester,20900000,18000000.0,Timothy Castagne,12/5/1995 0:00,Belgium,Defender,185.0,6/30/2027 0:00,28000000,24,0,50.5,0.0,1.0,5,0,2,3,2089
425334,2020-09-03,20/21,703,405,Nottm Forest,Aston Villa,15750000,4800000.0,Matty Cash,8/7/1997 0:00,Poland,Defender,185.0,6/30/2027 0:00,28000000,23,1,,0.0,1.0,0,0,0,0,0
288255,2020-09-02,20/21,610,985,Ajax,Man Utd,39000000,44000000.0,Donny van de Beek,4/18/1997 0:00,Netherlands,Midfield,184.0,6/30/2028 0:00,55000000,23,1,155.5,0.0,1.0,5,0,10,10,3081
606718,2020-09-02,20/21,1465,543,Estoril Praia,Wolves,789000,,Toti,1/16/1999 0:00,Portugal,Defender,187.0,6/30/2029 0:00,20000000,21,0,20.326,1.0,0.0,0,0,0,0,0
435338,2020-09-01,20/21,1082,11,LOSC Lille,Arsenal,26000000,20000000.0,Gabriel Magalhães,12/19/1997 0:00,Brazil,Defender,190.0,6/30/2027 0:00,75000000,22,1,33.0,1.0,0.0,5,0,1,0,2627
171679,2020-08-30,20/21,543,148,Wolves,Tottenham,16800000,16000000.0,Matt Doherty,1/16/1992 0:00,Ireland,Defender,185.0,6/30/2026 0:00,20000000,28,1,35.37,0.0,1.0,2,0,7,5,3749
479999,2020-08-28,20/21,1039,873,QPR,Crystal Palace,17800000,9000000.0,Eberechi Eze,6/29/1998 0:00,England,Midfield,178.0,6/30/2027 0:00,60000000,22,0,,0.0,1.0,0,0,0,0,0
316125,2020-08-26,20/21,1003,631,Leicester,Chelsea,50200000,40000000.0,Ben Chilwell,12/21/1996 0:00,England,Defender,180.0,6/30/2027 0:00,50000000,23,1,35.37,1.0,0.0,3,0,3,4,2645
427568,2020-08-19,20/21,989,350,Bournemouth,Sheff Utd,20500000,12500000.0,Aaron Ramsdale,5/14/1998 0:00,England,Goalkeeper,190.0,6/30/2028 0:00,40000000,22,0,,0.0,1.0,0,0,0,1,3330
563963,2020-08-12,20/21,366,180,Real Valladolid,Southampton,12000000,12000000.0,Mohammed Salisu,4/17/1999 0:00,Ghana,Defender,188.0,6/30/2028 0:00,18000000,21,0,,1.0,0.0,4,0,1,1,2846
167799,2020-08-11,20/21,180,148,Southampton,Tottenham,16600000,20000000.0,Pierre-Emile Højbjerg,8/5/1995 0:00,Denmark,Midfield,185.0,6/30/2025 0:00,45000000,25,1,35.37,0.0,1.0,5,0,0,1,2930
341051,2020-08-11,20/21,148,180,Tottenham,Southampton,13300000,8000000.0,Kyle Walker-Peters,4/13/1997 0:00,England,Defender,173.0,6/30/2025 0:00,25000000,23,0,150.0,0.0,1.0,1,0,0,0,1036
338070,2020-08-10,20/21,683,31,Olympiacos,Liverpool,13000000,9000000.0,Konstantinos Tsimikas,5/12/1996 0:00,Greece,Defender,179.0,6/30/2027 0:00,22000000,24,1,108.0,1.0,0.0,7,0,0,7,3197
177476,2020-08-05,20/21,989,281,Bournemouth,Man City,45300000,28000000.0,Nathan Aké,2/18/1995 0:00,Netherlands,Defender,180.0,6/30/2027 0:00,42000000,25,1,,1.0,0.0,2,0,2,2,2595
398184,2020-08-04,20/21,1049,281,Valencia,Man City,33500000,45000000.0,Ferran Torres,2/29/2000 0:00,Spain,Attack,184.0,6/30/2027 0:00,50000000,20,1,119.0,0.0,1.0,6,0,6,8,3106
258916,2020-07-30,20/21,29,1123,Everton,Norwich,2200000,2000000.0,Kieran Dowell,10/10/1997 0:00,England,Midfield,183.0,5/31/2026 0:00,3000000,22,0,35.37,1.0,0.0,0,0,0,0,90
111195,2020-07-29,20/21,610,1237,Ajax,Brighton,1000000,8000000.0,Joël Veltman,1/15/1992 0:00,Netherlands,Defender,184.0,6/30/2025 0:00,10000000,28,0,155.5,0.0,1.0,5,0,1,0,878
649452,2020-07-29,20/21,354,281,KV Mechelen,Man City,4500000,1300000.0,Issa Kaboré,5/12/2001 0:00,Burkina Faso,Defender,180.0,6/30/2025 0:00,10000000,19,1,,0.0,1.0,0,0,0,0,0
283628,2020-07-27,20/21,62,379,Slavia Prague,West Ham,16200000,12000000.0,Tomas Soucek,2/27/1995 0:00,Czech Republic,Midfield,192.0,6/30/2027 0:00,45000000,25,1,43.5,0.0,1.0,0,0,0,0,0
591193,2020-07-02,20/21,8524,29,Marseille B,Everton,270000,,Niels Nkounkou,11/1/2000 0:00,France,Defender,180.0,6/30/2028 0:00,7500000,19,1,72.0,1.0,0.0,0,0,0,0,0
170527,2020-07-01,20/21,23826,631,RB Leipzig,Chelsea,53000000,64000000.0,Timo Werner,3/6/1996 0:00,Germany,Attack,180.0,6/30/2025 0:00,80000000,24,1,66.0,0.0,1.0,1,0,19,10,3103
210178,2020-07-01,20/21,614,11,Flamengo,Arsenal,6000000,4800000.0,Pablo Marí,8/31/1993 0:00,Spain,Defender,193.0,6/30/2025 0:00,7000000,26,1,,1.0,0.0,0,0,0,0,0
217111,2020-07-01,20/21,610,631,Ajax,Chelsea,40000000,40000000.0,Hakim Ziyech,3/19/1993 0:00,Morocco,Attack,180.0,6/30/2025 0:00,50000000,27,1,155.5,1.0,0.0,7,0,20,23,4052
348795,2020-07-01,20/21,150,148,Real Betis,Tottenham,32000000,40000000.0,Giovani Lo Celso,4/9/1996 0:00,Argentina,Midfield,177.0,6/30/2028 0:00,50000000,24,1,40.713,1.0,0.0,12,0,16,6,3498
