player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,name,date_of_birth,country_of_citizenship,position,height_in_cm,contract_expiration_date,highest_market_value_in_eur,age_at_transfer,is_owner_mogul,from_club_uefa_coeff,plays_left_foot,plays_right_foot
369567,8/31/2022,22/23,79,543,VfB Stuttgart,Wolves,18000000,25000000.0,Sasa Kalajdzic,7/7/1997 0:00,Austria,Attack,200.0,6/30/2027 0:00,25000000,25,0,30.781,0,1
475411,8/31/2022,22/23,1003,631,Leicester,Chelsea,80400000,40000000.0,Wesley Fofana,12/17/2000 0:00,France,Defender,186.0,6/30/2029 0:00,65000000,21,1,45.0,0,1
355915,8/30/2022,22/23,800,148,Atalanta BC,Tottenham,52000000,48000000.0,Cristian Romero,4/27/1998 0:00,Argentina,Defender,185.0,6/30/2027 0:00,65000000,24,1,66.5,0,1
602105,8/30/2022,22/23,610,985,Ajax,Man Utd,95000000,35000000.0,Antony,2/24/2000 0:00,Brazil,Attack,172.0,6/30/2027 0:00,75000000,22,1,164.5,1,0
444523,8/29/2022,22/23,1041,379,Olympique Lyon,West Ham,42950000,35000000.0,Lucas Paquetá,8/27/1997 0:00,Brazil,Midfield,180.0,6/30/2027 0:00,65000000,25,1,120.5,1,0
217115,8/26/2022,22/23,1237,29,Brighton,Everton,11800000,18000000.0,Neal Maupay,8/14/1996 0:00,France,Attack,171.0,6/30/2025 0:00,22000000,26,1,,0,1
260166,8/26/2022,22/23,40,703,G. Bordeaux,Nottm Forest,4000000,7000000.0,Ui-jo Hwang,8/28/1992 0:00,"Korea, South",Attack,185.0,6/30/2025 0:00,7000000,30,0,23.515,1,1
349066,8/26/2022,22/23,681,762,Real Sociedad,Newcastle,70000000,30000000.0,Alexander Isak,9/21/1999 0:00,Sweden,Attack,192.0,6/30/2028 0:00,75000000,22,1,48.5,0,1
181778,8/23/2022,22/23,631,379,Chelsea,West Ham,15400000,14000000.0,Emerson,8/3/1994 0:00,Italy,Defender,176.0,6/30/2026 0:00,30000000,28,1,236.0,1,0
16306,8/22/2022,22/23,418,985,Real Madrid,Man Utd,70650000,40000000.0,Casemiro,2/23/1992 0:00,Brazil,Midfield,185.0,6/30/2026 0:00,80000000,30,1,381.0,0,1
429014,8/19/2022,22/23,543,703,Wolves,Nottm Forest,29500000,11000000.0,Morgan Gibbs-White,1/27/2000 0:00,England,Midfield,171.0,6/30/2027 0:00,40000000,22,0,37.835,0,1
622380,8/19/2022,22/23,46,631,Inter,Chelsea,14860000,1000000.0,Cesare Casadei,1/10/2003 0:00,Italy,Midfield,192.0,6/30/2028 0:00,12000000,19,1,133.0,0,1
601883,8/18/2022,22/23,336,543,Sporting CP,Wolves,47400000,35000000.0,Matheus Nunes,8/27/1998 0:00,Portugal,Midfield,183.0,6/30/2028 0:00,55000000,23,0,93.5,0,1
228948,8/17/2022,22/23,583,379,Paris SG,West Ham,12000000,22000000.0,Thilo Kehrer,9/21/1996 0:00,Germany,Defender,186.0,6/30/2028 0:00,35000000,25,1,223.0,1,1
349599,8/16/2022,22/23,1050,1237,Villarreal,Brighton,17800000,20000000.0,Pervis Estupiñán,1/21/1998 0:00,Ecuador,Defender,175.0,6/30/2027 0:00,35000000,24,0,137.0,1,0
366930,8/16/2022,22/23,58,281,RSC Anderlecht,Man City,15000000,10000000.0,Sergio Gómez,9/4/2000 0:00,Spain,Attack,171.0,6/30/2030 0:00,15000000,21,1,68.5,1,0
556385,8/16/2022,22/23,410,148,Udinese Calcio,Tottenham,18000000,17000000.0,Destiny Udogie,11/28/2002 0:00,Italy,Defender,188.0,6/30/2030 0:00,45000000,19,1,31.635,1,0
148252,8/14/2022,22/23,800,703,Atalanta BC,Nottm Forest,8300000,20000000.0,Remo Freuler,4/15/1992 0:00,Switzerland,Midfield,180.0,6/30/2026 0:00,25000000,30,0,66.5,0,1
448854,8/13/2022,22/23,1010,703,Watford,Nottm Forest,14800000,14000000.0,Emmanuel Dennis,11/15/1997 0:00,Nigeria,Attack,175.0,6/30/2026 0:00,17000000,24,0,,0,1
272622,8/10/2022,22/23,379,931,West Ham,Fulham,17800000,10000000.0,Issa Diop,1/9/1997 0:00,France,Defender,194.0,6/30/2027 0:00,35000000,25,1,53.5,0,1
540941,8/10/2022,22/23,1038,1148,Sampdoria,Brentford,15000000,15000000.0,Mikkel Damsgaard,7/3/2000 0:00,Denmark,Attack,180.0,6/30/2027 0:00,20000000,22,0,31.635,0,1
485706,8/9/2022,22/23,1082,29,LOSC Lille,Everton,39870000,10000000.0,Amadou Onana,8/16/2001 0:00,Belgium,Midfield,195.0,6/30/2029 0:00,55000000,20,1,35.0,0,1
225122,8/8/2022,22/23,1049,543,Valencia,Wolves,32600000,40000000.0,Gonçalo Guedes,11/29/1996 0:00,Portugal,Attack,179.0,6/30/2027 0:00,40000000,25,0,79.0,0,1
469781,8/8/2022,22/23,234,989,Feyenoord,Bournemouth,15000000,17000000.0,Marcos Senesi,5/10/1997 0:00,Argentina,Defender,185.0,6/30/2026 0:00,22000000,25,0,79.5,1,0
234781,8/5/2022,22/23,1132,379,Burnley,West Ham,20700000,15000000.0,Maxwel Cornet,9/27/1996 0:00,Cote d'Ivoire,Attack,179.0,6/30/2025 0:00,18000000,25,1,37.835,1,0
284857,8/5/2022,22/23,1237,631,Brighton,Chelsea,65300000,28000000.0,Marc Cucurella,7/22/1998 0:00,Spain,Defender,173.0,6/30/2028 0:00,55000000,24,1,,1,0
659459,8/4/2022,22/23,405,631,Aston Villa,Chelsea,18000000,6000000.0,Carney Chukwuemeka,10/20/2003 0:00,England,Midfield,187.0,6/30/2028 0:00,15000000,18,1,,0,1
72476,8/2/2022,22/23,11,931,Arsenal,Fulham,3600000,9000000.0,Bernd Leno,3/4/1992 0:00,Germany,Goalkeeper,190.0,6/30/2027 0:00,35000000,30,1,171.0,0,1
656316,8/2/2022,22/23,432,631,Chicago,Chelsea,9090000,3000000.0,Gabriel Slonina,5/15/2004 0:00,United States,Goalkeeper,193.0,5/31/2025 0:00,9000000,18,1,,0,1
399434,8/1/2022,22/23,641,989,Middlesbrough,Bournemouth,11900000,4500000.0,Marcus Tavernier,3/22/1999 0:00,England,Midfield,178.0,6/30/2028 0:00,20000000,23,0,,1,0
289592,7/31/2022,22/23,79,703,VfB Stuttgart,Nottm Forest,13000000,15000000.0,Orel Mangala,3/18/1998 0:00,Belgium,Midfield,178.0,6/30/2025 0:00,22000000,24,0,30.781,0,1
584769,7/28/2022,22/23,1132,29,Burnley,Everton,17000000,18000000.0,Dwight McNeil,11/22/1999 0:00,England,Attack,183.0,6/30/2027 0:00,25000000,22,1,37.835,1,0
183321,7/27/2022,22/23,82,931,VfL Wolfsburg,Fulham,5500000,9000000.0,Kevin Mbabu,4/19/1995 0:00,Switzerland,Defender,184.0,6/30/2026 0:00,14000000,27,1,62.5,0,1
480762,7/27/2022,22/23,610,985,Ajax,Man Utd,57370000,32000000.0,Lisandro Martínez,1/18/1998 0:00,Argentina,Defender,175.0,6/30/2027 0:00,50000000,24,1,164.5,1,0
578539,7/27/2022,22/23,27,873,Bayern Munich,Crystal Palace,12000000,7500000.0,Chris Richards,3/28/2000 0:00,United States,Defender,188.0,6/30/2027 0:00,12000000,22,0,314.0,0,1
315867,7/26/2022,22/23,6574,379,Sassuolo,West Ham,38600000,30000000.0,Gianluca Scamacca,1/1/1999 0:00,Italy,Attack,195.0,6/30/2027 0:00,35000000,23,1,31.635,0,1
557612,7/25/2022,22/23,40,180,G. Bordeaux,Southampton,11500000,3000000.0,Sékou Mara,7/30/2002 0:00,France,Attack,184.0,6/30/2029 0:00,12000000,20,0,23.515,0,1
203853,7/22/2022,22/23,281,11,Man City,Arsenal,35000000,25000000.0,Oleksandr Zinchenko,12/15/1996 0:00,Ukraine,Defender,175.0,6/30/2026 0:00,42000000,25,1,246.0,1,0
198516,7/20/2022,22/23,1110,703,Huddersfield,Nottm Forest,2400000,2500000.0,Harry Toffolo,8/19/1995 0:00,England,Defender,183.0,6/30/2025 0:00,5000000,26,0,,1,0
560694,7/20/2022,22/23,1110,703,Huddersfield,Nottm Forest,9400000,3500000.0,Lewis O'Brien,10/14/1998 0:00,England,Midfield,173.0,12/31/2024 0:00,8000000,23,0,,1,0
483348,7/19/2022,22/23,641,148,Middlesbrough,Tottenham,14700000,8000000.0,Djed Spence,8/9/2000 0:00,England,Defender,184.0,6/30/2028 0:00,13000000,21,1,,0,1
631996,7/17/2022,22/23,6478,703,LD Alajuelense,Nottm Forest,950000,125000.0,Brandon Aguilera,6/28/2003 0:00,Costa Rica,Midfield,179.0,6/30/2027 0:00,325000,19,0,,1,0
134425,7/13/2022,22/23,281,631,Man City,Chelsea,56200000,70000000.0,Raheem Sterling,12/8/1994 0:00,England,Attack,170.0,5/31/2025 0:00,160000000,27,1,246.0,0,1
469050,7/12/2022,22/23,1132,543,Burnley,Wolves,24300000,10000000.0,Nathan Collins,4/30/2001 0:00,Ireland,Defender,193.0,6/30/2029 0:00,25000000,21,0,37.835,0,1
644401,7/12/2022,22/23,3008,1148,Hull City,Brentford,19000000,12000000.0,Keane Lewis-Potter,2/22/2001 0:00,England,Attack,170.0,6/30/2028 0:00,18000000,21,0,37.835,0,1
203394,7/11/2022,22/23,985,931,Man Utd,Fulham,9500000,7500000.0,Andreas Pereira,1/1/1996 0:00,Brazil,Midfield,178.0,6/30/2026 0:00,20000000,26,1,209.0,0,1
543387,7/11/2022,22/23,826,873,Lens,Crystal Palace,22600000,15000000.0,Cheick Doucouré,1/8/2000 0:00,Mali,Midfield,180.0,6/30/2029 0:00,35000000,22,0,,0,1
424881,7/10/2022,22/23,27,703,Bayern Munich,Nottm Forest,8500000,7000000.0,Omar Richards,2/15/1998 0:00,England,Defender,174.0,6/30/2025 0:00,7000000,24,0,314.0,1,0
503680,7/10/2022,22/23,31,703,Liverpool,Nottm Forest,20000000,8000000.0,Neco Williams,4/13/2001 0:00,Wales,Defender,183.0,6/30/2026 0:00,20000000,21,0,225.0,0,1
468198,7/9/2022,22/23,124,180,Rangers,Southampton,7100000,10000000.0,Joe Aribo,7/21/1996 0:00,Nigeria,Midfield,183.0,6/30/2026 0:00,15000000,25,0,55.25,1,0
591949,7/9/2022,22/23,1025,1148,Bologna,Brentford,14250000,18000000.0,Aaron Hickey,6/10/2002 0:00,Scotland,Defender,185.0,6/30/2026 0:00,30000000,20,0,,1,1
506189,7/7/2022,22/23,2288,379,Swansea,West Ham,10650000,2000000.0,Flynn Downes,1/20/1999 0:00,England,Midfield,178.0,6/30/2028 0:00,13000000,23,1,37.835,0,1
512385,7/7/2022,22/23,234,399,Feyenoord,Leeds,25000000,25000000.0,Luis Sinisterra,6/17/1999 0:00,Colombia,Attack,172.0,,25000000,23,0,79.5,0,1
291200,7/6/2022,22/23,39,703,1.FSV Mainz 05,Nottm Forest,13800000,18000000.0,Moussa Niakhaté,3/8/1996 0:00,Senegal,Defender,190.0,6/30/2028 0:00,18000000,26,0,30.781,1,0
332705,7/6/2022,22/23,23826,399,RB Leipzig,Leeds,17000000,17000000.0,Tyler Adams,2/14/1999 0:00,United States,Midfield,175.0,6/30/2028 0:00,20000000,23,0,101.0,0,1
339340,7/5/2022,22/23,234,985,Feyenoord,Man Utd,15000000,17000000.0,Tyrell Malacia,8/17/1999 0:00,Netherlands,Defender,169.0,6/30/2026 0:00,22000000,22,1,79.5,1,0
257455,7/4/2022,22/23,336,931,Sporting CP,Fulham,24900000,25000000.0,João Palhinha,7/9/1995 0:00,Portugal,Midfield,190.0,6/30/2028 0:00,60000000,27,1,93.5,0,1
351749,7/4/2022,22/23,399,281,Leeds,Man City,49000000,50000000.0,Kalvin Phillips,12/2/1995 0:00,England,Midfield,179.0,6/30/2025 0:00,50000000,26,1,,0,1
363205,7/4/2022,22/23,281,11,Man City,Arsenal,52200000,50000000.0,Gabriel Jesus,4/3/1997 0:00,Brazil,Attack,175.0,6/30/2027 0:00,80000000,25,1,246.0,0,1
536507,7/3/2022,22/23,1095,703,Troyes,Nottm Forest,10000000,4000000.0,Giulian Biancone,3/31/2000 0:00,France,Defender,187.0,6/30/2025 0:00,8000000,22,0,,0,1
75458,7/1/2022,22/23,12,405,AS Roma,Aston Villa,3500000,2000000.0,Robin Olsen,1/8/1990 0:00,Sweden,Goalkeeper,196.0,6/30/2025 0:00,10000000,32,1,161.0,0,1
80444,7/1/2022,22/23,131,405,Barcelona,Aston Villa,20000000,20000000.0,Philippe Coutinho,6/12/1992 0:00,Brazil,Midfield,172.0,6/30/2025 0:00,150000000,30,1,271.0,0,1
120629,7/1/2022,22/23,583,379,Paris SG,West Ham,9300000,8000000.0,Alphonse Areola,2/27/1993 0:00,France,Goalkeeper,195.0,6/30/2027 0:00,17500000,29,1,223.0,0,1
192080,7/1/2022,22/23,1132,762,Burnley,Newcastle,11500000,15000000.0,Nick Pope,4/19/1992 0:00,England,Goalkeeper,198.0,6/30/2026 0:00,20000000,30,1,37.835,0,1
250478,7/1/2022,22/23,405,762,Aston Villa,Newcastle,17500000,17000000.0,Matt Targett,9/18/1995 0:00,England,Defender,183.0,6/30/2026 0:00,17000000,26,1,,1,0
292246,7/1/2022,22/23,23826,543,RB Leipzig,Wolves,16700000,16000000.0,Hee-chan Hwang,1/26/1996 0:00,"Korea, South",Attack,177.0,6/30/2028 0:00,25000000,26,0,101.0,0,1
295313,7/1/2022,22/23,89,703,Union Berlin,Nottm Forest,20500000,20000000.0,Taiwo Awoniyi,8/12/1997 0:00,Nigeria,Attack,183.0,6/30/2027 0:00,30000000,24,0,30.781,0,1
329145,7/1/2022,22/23,368,405,Sevilla FC,Aston Villa,31000000,40000000.0,Diego Carlos,3/15/1993 0:00,Brazil,Defender,185.0,6/30/2026 0:00,50000000,29,1,217.0,0,1
336869,7/1/2022,22/23,27,399,Bayern Munich,Leeds,12000000,7000000.0,Marc Roca,11/26/1996 0:00,Spain,Midfield,184.0,6/30/2029 0:00,30000000,25,0,314.0,1,0
361093,7/1/2022,22/23,1082,762,LOSC Lille,Newcastle,37000000,30000000.0,Sven Botman,1/12/2000 0:00,Netherlands,Defender,195.0,6/30/2027 0:00,45000000,22,1,35.0,1,0
361914,7/1/2022,22/23,273,379,Stade Rennais,West Ham,35000000,12000000.0,Nayef Aguerd,3/30/1996 0:00,Morocco,Defender,190.0,6/30/2025 0:00,38000000,26,1,44.0,1,0
369684,7/1/2022,22/23,409,399,RB Salzburg,Leeds,13000000,15000000.0,Rasmus Kristensen,7/11/1997 0:00,Denmark,Defender,187.0,6/30/2025 0:00,15000000,24,0,114.5,0,1
378710,7/1/2022,22/23,29,148,Everton,Tottenham,58000000,48000000.0,Richarlison,5/10/1997 0:00,Brazil,Attack,184.0,6/30/2027 0:00,65000000,25,1,37.835,0,1
393323,7/1/2022,22/23,409,399,RB Salzburg,Leeds,32840000,25000000.0,Brenden Aaronson,10/22/2000 0:00,United States,Midfield,177.0,6/30/2027 0:00,30000000,21,0,114.5,0,1
410425,7/1/2022,22/23,1237,148,Brighton,Tottenham,29200000,35000000.0,Yves Bissouma,8/30/1996 0:00,Mali,Midfield,182.0,6/30/2026 0:00,35000000,25,1,,0,1
418560,7/1/2022,22/23,16,281,Bor. Dortmund,Man City,60000000,150000000.0,Erling Haaland,7/21/2000 0:00,Norway,Attack,195.0,6/30/2027 0:00,200000000,21,1,184.0,1,0
425306,7/1/2022,22/23,626,11,New England,Arsenal,5900000,5000000.0,Matt Turner,6/24/1994 0:00,United States,Goalkeeper,191.0,6/30/2025 0:00,10000000,28,1,,0,1
467563,7/1/2022,22/23,80,180,VfL Bochum,Southampton,12000000,10000000.0,Armel Bella-Kotchap,12/11/2001 0:00,Germany,Defender,190.0,6/30/2026 0:00,20000000,20,0,,0,1
537598,7/1/2022,22/23,720,11,FC Porto,Arsenal,35000000,25000000.0,Fábio Vieira,5/30/2000 0:00,Portugal,Midfield,170.0,6/30/2025 0:00,30000000,22,1,183.0,1,0
546543,7/1/2022,22/23,294,31,Benfica,Liverpool,85000000,55000000.0,Darwin Núñez,6/24/1999 0:00,Uruguay,Attack,187.0,6/30/2028 0:00,70000000,23,1,170.0,0,1
559263,7/1/2022,22/23,931,31,Fulham,Liverpool,9400000,12000000.0,Fábio Carvalho,8/30/2002 0:00,Portugal,Midfield,170.0,6/30/2029 0:00,20000000,19,1,,0,1
633652,7/1/2022,22/23,370,31,Aberdeen FC,Liverpool,4900000,5000000.0,Calvin Ramsay,7/31/2003 0:00,Scotland,Defender,177.0,5/31/2025 0:00,5000000,18,1,13.0,0,1
658536,7/1/2022,22/23,2778,1237,Nordsjaelland,Brighton,8000000,1500000.0,Simon Adingra,1/1/2002 0:00,Cote d'Ivoire,Attack,175.0,6/30/2026 0:00,30000000,20,0,10.755,0,1
660867,7/1/2022,22/23,9875,1237,Libertad,Brighton,11600000,11000000.0,Julio Enciso,1/23/2004 0:00,Paraguay,Midfield,173.0,6/30/2026 0:00,22000000,18,0,,0,1
668268,7/1/2022,22/23,585,11,São Paulo,Arsenal,3500000,7000000.0,Marquinhos,4/7/2003 0:00,Brazil,Attack,175.0,12/31/2024 0:00,12000000,19,1,,1,0
134270,1/31/2022,21/22,1237,762,Brighton,Newcastle,15000000,3500000.0,Dan Burn,5/9/1992 0:00,England,Defender,198.0,6/30/2026 0:00,12000000,29,1,,1,0
228645,1/31/2022,21/22,82,1132,VfL Wolfsburg,Burnley,17500000,20000000.0,Wout Weghorst,8/7/1992 0:00,Netherlands,Attack,197.0,6/30/2026 0:00,30000000,29,0,62.5,0,1
354362,1/31/2022,21/22,506,148,Juventus,Tottenham,19000000,25000000.0,Rodrigo Bentancur,6/25/1997 0:00,Uruguay,Midfield,187.0,6/30/2026 0:00,50000000,24,1,250.0,0,1
389253,1/31/2022,21/22,1247,11,Colorado,Arsenal,1800000,2000000.0,Auston Trusty,8/12/1998 0:00,United States,Defender,190.0,6/30/2029 0:00,10000000,23,1,,1,0
420002,1/31/2022,21/22,39,873,1.FSV Mainz 05,Crystal Palace,11000000,5000000.0,Jean-Philippe Mateta,6/28/1997 0:00,France,Attack,192.0,6/30/2026 0:00,22000000,24,0,30.942,0,1
576024,1/31/2022,21/22,209,281,River Plate,Man City,21400000,20000000.0,Julián Alvarez,1/31/2000 0:00,Argentina,Attack,170.0,6/30/2030 0:00,90000000,22,1,,0,1
586986,1/31/2022,21/22,22,873,Derby,Crystal Palace,1180000,,Luke Plange,11/4/2002 0:00,England,Attack,188.0,12/31/2024 0:00,1200000,19,0,,0,1
339314,1/30/2022,21/22,3948,1237,Union SG,Brighton,7000000,5000000.0,Deniz Undav,7/19/1996 0:00,Germany,Attack,179.0,6/30/2027 0:00,28000000,25,0,,1,1
480692,1/30/2022,21/22,720,31,FC Porto,Liverpool,52000000,40000000.0,Luis Díaz,1/13/1997 0:00,Colombia,Attack,180.0,6/30/2027 0:00,80000000,25,1,185.0,0,1
520624,1/30/2022,21/22,1041,762,Olympique Lyon,Newcastle,42100000,30000000.0,Bruno Guimarães,11/16/1997 0:00,Brazil,Midfield,182.0,6/30/2028 0:00,85000000,24,1,132.5,0,1
695454,1/17/2022,21/22,1465,543,Estoril Praia,Wolves,3500000,1000000.0,Chiquinho,2/5/2000 0:00,Portugal,Attack,179.0,6/30/2025 0:00,3000000,21,0,20.542,0,1
108725,1/13/2022,21/22,1132,762,Burnley,Newcastle,30000000,6000000.0,Chris Wood,12/7/1991 0:00,New Zealand,Attack,191.0,6/30/2025 0:00,18000000,30,1,36.52,0,1
126664,1/13/2022,21/22,29,405,Everton,Aston Villa,30000000,30000000.0,Lucas Digne,7/20/1993 0:00,France,Defender,178.0,6/30/2026 0:00,35000000,28,1,36.52,1,0
95810,1/7/2022,21/22,13,762,Atlético Madrid,Newcastle,14000000,18000000.0,Kieran Trippier,9/19/1990 0:00,England,Defender,173.0,6/30/2026 0:00,35000000,31,1,235.0,0,1
262489,1/5/2022,21/22,504,543,Grasshoppers,Wolves,600000,1300000.0,Hayao Kawabe,9/8/1995 0:00,Japan,Midfield,178.0,,5000000,26,0,12.35,0,1
554284,1/5/2022,21/22,324,1237,Pogon Szczecin,Brighton,11000000,10000000.0,Kacper Kozlowski,10/16/2003 0:00,Poland,Midfield,182.0,6/30/2027 0:00,10000000,18,0,,0,1
424015,1/4/2022,21/22,124,29,Rangers,Everton,14000000,3000000.0,Nathan Patterson,10/16/2001 0:00,Scotland,Defender,189.0,6/30/2027 0:00,16000000,20,1,51.25,0,1
404842,1/1/2022,21/22,338,29,Dynamo Kyiv,Everton,23500000,17000000.0,Vitaliy Mykolenko,5/29/1999 0:00,Ukraine,Defender,180.0,6/30/2026 0:00,28000000,22,1,105.0,1,0
214666,8/31/2021,21/22,2288,1132,Swansea,Burnley,2900000,4500000.0,Connor Roberts,9/23/1995 0:00,Wales,Defender,175.0,6/30/2025 0:00,8000000,25,0,36.52,0,1
284857,8/31/2021,21/22,3709,1237,Getafe,Brighton,18000000,20000000.0,Marc Cucurella,7/22/1998 0:00,Spain,Defender,173.0,6/30/2028 0:00,55000000,23,0,40.227,1,0
293200,8/31/2021,21/22,2410,379,CSKA Moscow,West Ham,30000000,30000000.0,Nikola Vlašić,10/4/1997 0:00,Croatia,Midfield,179.0,6/30/2027 0:00,30000000,23,1,64.5,0,1
331560,8/31/2021,21/22,1025,11,Bologna,Arsenal,18600000,20000000.0,Takehiro Tomiyasu,11/5/1998 0:00,Japan,Defender,188.0,6/30/2026 0:00,35000000,22,1,,0,1
344152,8/31/2021,21/22,371,873,Celtic,Crystal Palace,16300000,17000000.0,Odsonne Edouard,1/16/1998 0:00,France,Attack,187.0,6/30/2025 0:00,20000000,23,0,76.0,0,1
476344,8/31/2021,21/22,131,148,Barcelona,Tottenham,25000000,25000000.0,Emerson Royal,1/14/1999 0:00,Brazil,Defender,183.0,6/30/2028 0:00,30000000,22,1,286.0,0,1
776798,8/31/2021,21/22,62,1237,Slavia Prague,Brighton,8000000,11000000.0,Abdallah Sima,6/17/2001 0:00,Senegal,Attack,188.0,6/30/2025 0:00,11000000,20,0,53.5,0,1
234781,8/29/2021,21/22,1041,1132,Olympique Lyon,Burnley,15000000,12000000.0,Maxwel Cornet,9/27/1996 0:00,Cote d'Ivoire,Attack,179.0,6/30/2025 0:00,18000000,24,0,132.5,1,0
157509,8/28/2021,21/22,631,379,Chelsea,West Ham,35000000,32000000.0,Kurt Zouma,10/27/1994 0:00,France,Defender,190.0,6/30/2025 0:00,35000000,26,1,242.0,0,1
207014,8/28/2021,21/22,1010,873,Watford,Crystal Palace,7000000,7000000.0,Will Hughes,4/17/1995 0:00,England,Midfield,185.0,6/30/2025 0:00,18000000,26,0,,1,0
568693,8/27/2021,21/22,347,148,FC Metz,Tottenham,16900000,10000000.0,Pape Matar Sarr,9/14/2002 0:00,Senegal,Midfield,184.0,6/30/2030 0:00,45000000,18,1,,0,1
316264,8/20/2021,21/22,418,11,Real Madrid,Arsenal,35000000,40000000.0,Martin Ødegaard,12/17/1998 0:00,Norway,Midfield,178.0,6/30/2028 0:00,110000000,22,1,378.0,1,0
427568,8/20/2021,21/22,350,11,Sheff Utd,Arsenal,28000000,12000000.0,Aaron Ramsdale,5/14/1998 0:00,England,Goalkeeper,190.0,6/30/2028 0:00,40000000,23,1,,0,1
164770,8/14/2021,21/22,418,985,Real Madrid,Man Utd,40000000,70000000.0,Raphaël Varane,4/25/1993 0:00,France,Defender,191.0,6/30/2026 0:00,80000000,28,1,378.0,0,1
99331,8/13/2021,21/22,180,1003,Southampton,Leicester,17600000,18000000.0,Jannik Vestergaard,8/3/1992 0:00,Denmark,Defender,199.0,6/30/2027 0:00,20000000,29,0,36.52,1,1
340329,8/13/2021,21/22,11,762,Arsenal,Newcastle,29400000,16000000.0,Joe Willock,8/20/1999 0:00,England,Midfield,186.0,6/30/2027 0:00,38000000,21,1,172.0,0,1
96341,8/12/2021,21/22,46,631,Inter,Chelsea,113000000,100000000.0,Romelu Lukaku,5/13/1993 0:00,Belgium,Attack,191.0,6/30/2027 0:00,100000000,28,1,118.0,1,0
451677,8/12/2021,21/22,1091,1123,PAOK Salonika,Norwich,11000000,12000000.0,Christos Tzolis,1/30/2002 0:00,Greece,Attack,179.0,6/30/2028 0:00,18000000,19,0,54.5,0,1
250426,8/10/2021,21/22,164,180,Blackburn,Southampton,17700000,18000000.0,Adam Armstrong,2/10/1997 0:00,England,Attack,173.0,6/30/2027 0:00,18000000,24,0,,0,1
388165,8/10/2021,21/22,1158,1148,FC Lorient,Brentford,10000000,10000000.0,Yoane Wissa,9/3/1996 0:00,DR Congo,Attack,176.0,6/30/2026 0:00,28000000,24,0,,0,1
504849,8/10/2021,21/22,9598,1237,Kawasaki Front.,Brighton,3000000,1800000.0,Kaoru Mitoma,5/20/1997 0:00,Japan,Attack,178.0,6/30/2027 0:00,50000000,24,0,,0,1
203460,8/5/2021,21/22,405,281,Aston Villa,Man City,117500000,65000000.0,Jack Grealish,9/10/1995 0:00,England,Attack,180.0,6/30/2027 0:00,100000000,25,1,,0,1
134294,8/4/2021,21/22,180,405,Southampton,Aston Villa,29400000,22000000.0,Danny Ings,7/23/1992 0:00,England,Attack,177.0,6/30/2025 0:00,22000000,29,1,36.52,0,1
387626,8/4/2021,21/22,15,405,B. Leverkusen,Aston Villa,32000000,35000000.0,Leon Bailey,8/9/1997 0:00,Jamaica,Attack,178.0,6/30/2027 0:00,45000000,24,1,129.0,1,0
418561,7/31/2021,21/22,76,399,Vålerenga,Leeds,2400000,2000000.0,Kristoffer Klaesson,11/27/2000 0:00,Norway,Goalkeeper,189.0,6/30/2025 0:00,2000000,20,0,9.115,1,0
335721,7/30/2021,21/22,1237,11,Brighton,Arsenal,58500000,28000000.0,Ben White,10/8/1997 0:00,England,Defender,186.0,6/30/2028 0:00,55000000,23,1,,0,1
260827,7/28/2021,21/22,1041,873,Olympique Lyon,Crystal Palace,17500000,22000000.0,Joachim Andersen,5/31/1996 0:00,Denmark,Defender,192.0,6/30/2029 0:00,35000000,25,0,132.5,0,1
537382,7/26/2021,21/22,368,148,Sevilla FC,Tottenham,25000000,30000000.0,Bryan Gil,2/11/2001 0:00,Spain,Attack,175.0,6/30/2025 0:00,30000000,20,1,196.0,1,0
401173,7/23/2021,21/22,16,985,Bor. Dortmund,Man Utd,85000000,100000000.0,Jadon Sancho,3/25/2000 0:00,England,Attack,180.0,6/30/2025 0:00,130000000,21,1,196.0,0,1
328658,7/21/2021,21/22,371,1148,Celtic,Brentford,15700000,7000000.0,Kristoffer Ajer,4/17/1998 0:00,Norway,Defender,198.0,6/30/2028 0:00,18000000,23,0,76.0,0,1
421637,7/20/2021,21/22,865,1148,FC Midtjylland,Brentford,10000000,6000000.0,Frank Onyeka,1/1/1998 0:00,Nigeria,Midfield,183.0,6/30/2025 0:00,10000000,23,0,30.5,0,1
381967,7/19/2021,21/22,58,11,RSC Anderlecht,Arsenal,17500000,12000000.0,Albert Sambi Lokonga,10/22/1999 0:00,Belgium,Midfield,183.0,6/30/2025 0:00,16000000,21,1,64.5,0,1
392757,7/18/2021,21/22,631,873,Chelsea,Crystal Palace,23340000,10000000.0,Marc Guéhi,7/13/2000 0:00,England,Defender,182.0,6/30/2026 0:00,45000000,21,0,242.0,0,1
249994,7/15/2021,21/22,683,543,Olympiacos,Wolves,8000000,7500000.0,José Sá,1/17/1993 0:00,Portugal,Goalkeeper,192.0,6/30/2027 0:00,18000000,28,0,100.0,0,1
377393,7/13/2021,21/22,417,1123,OGC Nice,Norwich,3900000,7000000.0,Pierre Lees-Melou,5/25/1993 0:00,France,Midfield,185.0,6/30/2027 0:00,10000000,28,0,23.349,0,1
